match_id,player_slot,radiant_win,duration,game_mode,lobby_type,hero_id,start_time,version,kills,deaths,assists,skill,average_rank,leaver_status,party_size
6013134398,4,True,2606,22,7,121,1622094461,,10,8,20,1.0,,0,1.0
6013094878,4,True,2551,3,7,99,1622091340,,15,4,15,1.0,,0,1.0
6013064636,131,True,2145,22,7,52,1622088924,,1,14,9,1.0,,0,1.0
6013030519,129,True,2475,3,7,52,1622086073,,7,14,11,1.0,,0,1.0
6012993211,128,True,2786,22,7,88,1622082952,,3,12,13,1.0,,0,1.0
6012956163,130,False,2984,22,7,98,1622079580,,15,7,20,1.0,,0,1.0
6012205936,132,True,2225,22,7,28,1622037290,,2,11,8,1.0,,0,1.0
6012126512,0,False,2492,3,7,60,1622034520,,4,9,12,1.0,,0,1.0
6012041341,128,True,2769,3,7,120,1622031195,,3,14,12,,,0,1.0
6011824617,2,True,2335,22,7,88,1622019869,,2,9,17,1.0,,0,1.0
6011775020,3,False,2663,22,7,91,1622016852,21.0,1,12,11,2.0,,0,2.0
6011735652,131,False,1649,3,7,50,1622014362,,3,5,10,1.0,,0,1.0
6011514024,129,False,2044,3,7,16,1621997608,,9,5,16,1.0,,0,1.0
6011464355,1,False,3938,3,7,98,1621993209,,12,3,19,1.0,,0,1.0
6010795868,3,False,2801,22,7,96,1621953977,,1,9,16,,,0,
6010257808,4,False,2812,22,0,88,1621928947,,8,10,19,1.0,,0,1.0
6010226829,3,False,1869,3,0,88,1621926813,,2,15,8,1.0,,0,1.0
6010188918,1,True,2263,3,7,98,1621924020,,5,4,18,1.0,,0,1.0
6010147287,132,False,2732,22,7,98,1621920830,,14,5,17,1.0,,0,1.0
6007453979,130,True,2588,3,7,120,1621768339,,6,8,22,,,0,1.0
6007396829,128,True,2085,3,7,102,1621765912,21.0,2,12,6,1.0,,0,3.0
6007342276,128,False,1753,3,7,96,1621763527,,1,7,14,1.0,,0,2.0
6007277289,128,False,2064,3,7,31,1621760742,,4,7,15,1.0,,0,2.0
6006848962,130,True,1955,3,7,84,1621739139,,2,12,7,1.0,,0,3.0
6006807384,0,False,2387,3,7,88,1621736404,,3,17,8,1.0,,0,3.0
6006760394,3,True,2841,3,7,86,1621732741,,6,7,27,1.0,,0,1.0
6006051937,128,False,1880,3,7,88,1621695088,,1,2,17,,,0,
6005961996,128,False,2233,22,7,52,1621692179,,4,7,18,,,0,3.0
6005508947,130,False,1863,22,7,98,1621673315,,5,5,9,1.0,,0,3.0
6005425103,0,True,2241,3,7,128,1621669216,,5,6,19,1.0,,0,2.0
6005369152,1,True,2344,3,7,50,1621666324,,1,12,18,1.0,,0,2.0
6005315791,128,True,2654,3,7,102,1621663379,,2,13,11,,,0,2.0
6005270781,2,True,2229,3,7,87,1621660723,,9,7,26,1.0,,0,2.0
5960895700,130,False,2158,3,7,96,1619189736,,7,4,24,1.0,,0,1.0
5960795122,128,False,2624,3,7,84,1619186643,,5,5,30,,,0,2.0
5960749603,132,True,1036,3,7,50,1619185202,,0,3,2,1.0,,1,3.0
5960595299,2,True,2736,3,7,96,1619179863,,6,2,33,,,0,1.0
5960526339,3,False,2000,3,7,37,1619176957,,0,7,8,1.0,,0,1.0
5960464057,4,False,2609,3,7,88,1619173983,,2,15,10,,,0,
5960377641,4,True,1601,3,7,99,1619169234,,16,2,12,1.0,,0,1.0
5960333241,130,True,2226,22,7,96,1619166665,,4,13,10,1.0,,0,1.0
5960299547,4,False,1738,22,7,98,1619164621,,3,6,6,1.0,,0,1.0
5960254668,2,True,2528,3,7,98,1619161771,,5,5,16,1.0,,0,1.0
5960207931,4,False,2933,22,7,7,1619158558,,1,8,15,1.0,,0,1.0
5960176872,3,False,1914,22,7,27,1619156365,,4,12,5,1.0,,0,1.0
5960141624,4,True,2058,22,7,98,1619153829,,9,5,13,1.0,,0,1.0
5960105230,131,True,2350,3,7,96,1619151178,,7,11,13,1.0,,0,1.0
5960078132,132,False,1751,22,7,121,1619149105,,5,1,24,1.0,,0,1.0
5960047595,131,True,2046,22,7,88,1619146740,,4,15,13,1.0,,0,1.0
5960012704,131,True,2490,3,7,110,1619143969,,1,10,7,1.0,,0,1.0
5959976128,129,True,2791,3,7,90,1619140717,,2,9,20,1.0,,0,1.0
5959308756,4,False,2481,3,7,20,1619102341,,1,13,8,2.0,,0,5.0
5958951240,3,True,2290,3,0,52,1619090610,,4,6,8,,,0,1.0
5958831856,131,False,3524,22,7,121,1619085034,,5,13,32,1.0,,0,1.0
5958780896,129,False,2261,22,7,84,1619082304,,5,3,18,1.0,,0,1.0
5958734834,0,True,2216,3,7,50,1619079725,,12,2,26,1.0,,0,2.0
5948717103,130,False,2038,3,7,5,1618588764,,9,6,27,1.0,,0,3.0
5948624426,130,True,2039,22,7,30,1618586066,,4,13,1,2.0,,0,5.0
5948527034,0,False,2297,22,7,86,1618582899,,3,12,10,1.0,,0,5.0
5948438609,128,True,2333,3,7,121,1618580248,,1,5,11,1.0,,0,5.0
5948344525,129,False,2629,3,7,5,1618577183,,6,12,17,,,0,2.0
5948261315,3,False,2687,3,7,112,1618574196,,7,12,17,1.0,,0,1.0
5948192475,1,True,2491,22,7,96,1618571370,,6,6,22,1.0,,0,1.0
5948131801,132,True,2548,3,7,112,1618568538,,2,11,8,1.0,,0,1.0
5947762509,3,False,3200,22,7,96,1618546378,,6,11,17,1.0,,0,3.0
5947703510,132,False,3751,3,7,102,1618542091,,3,9,18,1.0,,0,2.0
5946628329,2,False,2388,3,7,20,1618487245,,1,14,17,2.0,,0,3.0
5946559414,130,True,2554,3,7,76,1618484327,,2,9,9,1.0,,0,3.0
5943102828,3,False,2532,3,7,104,1618302670,,5,13,11,1.0,,0,2.0
5943023210,1,True,3062,3,7,52,1618298298,,5,8,22,1.0,,0,1.0
5942979389,132,True,2333,3,7,97,1618295655,,0,12,21,1.0,,0,1.0
5942927966,4,False,3050,3,7,36,1618292364,,10,12,29,1.0,,0,1.0
5942891992,1,False,1984,3,7,99,1618290030,,5,5,9,1.0,,0,1.0
5942851310,0,False,2375,3,7,27,1618287329,,3,12,22,1.0,,0,1.0
5941463589,132,True,2296,3,7,110,1618218857,,2,10,9,1.0,,0,1.0
5941405354,0,False,2406,3,7,110,1618215825,,8,9,9,1.0,,0,1.0
5941364634,0,True,1888,3,7,110,1618213570,,2,6,14,1.0,,0,1.0
5941313539,132,True,2169,3,7,110,1618210614,,5,11,14,1.0,,0,1.0
5941272201,4,False,2301,22,0,98,1618208019,,1,11,9,1.0,,0,1.0
5939860971,131,False,2381,22,7,30,1618141794,,9,13,21,2.0,,0,2.0
5939778411,132,False,2272,22,7,7,1618139190,,2,5,14,1.0,,0,1.0
5939710893,128,True,1925,22,7,85,1618136947,,4,7,7,1.0,,0,1.0
5931591047,1,False,2642,22,0,85,1617762806,,1,9,13,1.0,,0,1.0
5931563125,3,True,1762,22,0,99,1617760681,,5,2,11,1.0,,0,1.0
5930401077,130,False,2476,22,0,99,1617706184,,4,3,8,1.0,,0,1.0
5929939881,129,False,2989,3,7,37,1617678964,,1,9,23,1.0,,0,2.0
5929894662,3,True,2789,22,7,98,1617675582,,1,6,13,1.0,,0,2.0
5929861495,4,False,2188,22,0,120,1617672705,,6,7,6,1.0,,0,1.0
5929046609,3,True,2335,22,7,104,1617631307,,5,4,17,,,0,2.0
5928736402,0,True,3251,22,7,98,1617621609,,8,6,17,,,0,
5928668100,130,True,2256,3,7,121,1617618964,,4,10,12,2.0,,0,3.0
5928188789,3,True,2144,22,7,121,1617597451,,5,2,20,1.0,,0,1.0
5928144984,2,True,2315,3,7,98,1617594855,,3,3,14,1.0,,0,1.0
5927147714,4,True,2265,3,7,7,1617545882,,2,4,21,1.0,,0,2.0
5922950827,3,True,2331,3,7,37,1617367931,,4,4,15,2.0,,0,5.0
5922848435,2,True,2740,22,7,27,1617364490,,3,9,14,1.0,,0,2.0
5922424061,4,False,2583,22,0,120,1617344406,,1,11,9,1.0,,0,1.0
5922372184,1,False,2009,3,0,29,1617341388,,2,7,4,1.0,,0,1.0
5922225766,4,True,2445,3,7,28,1617332494,,0,11,8,1.0,,0,2.0
5922138557,131,False,2630,22,0,120,1617326391,,4,4,22,1.0,,0,1.0
5920650377,128,True,2218,22,7,98,1617259182,,5,8,6,1.0,,0,1.0
5920451974,0,False,3353,22,0,7,1617246900,,6,7,19,,,0,1.0
5920408172,132,False,2597,22,0,99,1617243829,,4,7,14,1.0,,0,1.0
5919173572,130,False,2558,22,7,104,1617185600,,17,5,16,1.0,,0,1.0
5918938574,130,False,3116,3,7,28,1617173054,,6,7,25,1.0,,0,3.0
5918868744,0,False,2181,22,7,120,1617168715,,0,11,9,2.0,,0,2.0
5918818853,3,False,2448,22,7,98,1617165583,,2,6,8,1.0,,0,2.0
5918695998,3,True,2367,3,7,98,1617157090,,5,7,13,1.0,,0,2.0
5918649743,129,True,2555,22,7,98,1617153233,,2,9,10,1.0,,0,2.0
5918610815,130,False,2369,22,0,98,1617149725,,8,3,11,,,0,1.0
5916060015,4,True,2764,3,7,104,1617027851,,7,7,18,1.0,,0,5.0
5915513125,130,True,1811,3,7,120,1617008493,,3,8,5,1.0,,0,2.0
5915456982,2,False,2464,22,7,99,1617005703,,8,9,10,1.0,,0,1.0
5915413322,128,True,1832,22,7,98,1617003388,,4,8,2,1.0,,0,1.0
5915373867,130,True,1889,22,7,120,1617001213,,0,9,2,1.0,,0,1.0
5915347603,130,True,1229,22,7,120,1616999706,,3,3,3,1.0,,0,1.0
5915283332,0,True,3573,3,7,96,1616995843,,6,9,24,1.0,,0,1.0
5915209934,0,True,3997,3,7,120,1616991283,,13,10,27,,,0,1.0
5911813203,0,False,2633,3,7,98,1616850992,,4,8,5,,,0,5.0
5911712305,0,False,2426,3,7,120,1616848223,,8,12,13,1.0,,0,5.0
5911602663,128,False,2239,3,7,120,1616844851,,6,4,12,1.0,,0,2.0
5907174937,0,True,2220,3,7,98,1616664013,,2,5,15,1.0,,0,3.0
5905425217,130,True,2602,22,7,120,1616586414,,7,10,11,1.0,,0,3.0
5905350646,2,True,1768,22,7,120,1616584005,,7,1,18,1.0,,0,1.0
5905108163,130,True,2422,3,7,88,1616573090,,6,11,14,1.0,,0,1.0
5905059628,0,True,2132,22,7,29,1616570614,,1,2,10,1.0,,0,1.0
5904987396,1,True,3578,22,7,7,1616566691,,1,14,21,1.0,,0,1.0
5903722324,2,False,2100,22,7,120,1616503498,,2,12,5,1.0,,0,1.0
5903643521,129,True,2182,3,7,36,1616501014,,5,10,6,2.0,,0,3.0
5903558011,129,True,2173,22,7,120,1616498009,,6,8,14,2.0,,0,3.0
5903493559,131,False,1806,3,7,29,1616495488,,7,3,15,1.0,,0,1.0
5903260194,128,False,2333,22,0,120,1616484647,,5,5,17,1.0,,0,1.0
5903197173,129,False,2772,22,0,120,1616481255,,4,3,18,1.0,,0,1.0
5900161193,128,True,2544,3,7,84,1616333538,21.0,0,12,7,2.0,,0,5.0
5895770238,4,False,1875,22,7,85,1616157576,21.0,0,6,1,2.0,,0,5.0
5895683951,131,False,2278,22,7,120,1616154731,,10,2,21,1.0,,0,1.0
5886764603,3,False,3475,22,7,85,1615726101,21.0,5,14,11,,,0,5.0
5885998103,3,True,2089,22,7,85,1615700794,,0,4,9,1.0,,0,3.0
5885873066,130,True,2128,3,7,104,1615695731,21.0,6,12,14,2.0,,0,3.0
5885810024,130,True,1825,3,7,57,1615692787,21.0,0,6,6,1.0,,0,2.0
5885760321,129,False,2091,3,7,85,1615690369,21.0,9,8,21,1.0,,0,2.0
5884863366,2,True,2014,3,7,120,1615649374,,3,5,13,,,0,1.0
5884738691,1,False,2701,22,7,98,1615646341,,4,7,5,,,0,1.0
5884621327,3,False,2494,22,7,98,1615643575,,7,8,3,,,0,1.0
5884507411,129,True,2485,3,7,98,1615640698,21.0,3,13,7,,,0,5.0
5884421985,129,True,1805,22,7,98,1615638394,21.0,4,9,3,1.0,,0,5.0
5882396544,128,False,2519,3,7,7,1615555228,21.0,4,6,14,2.0,,0,5.0
5882283647,0,False,2984,3,7,111,1615551821,21.0,1,17,7,,,0,5.0
5881994442,131,True,2963,22,7,90,1615540386,,6,15,20,2.0,,0,3.0
5881922160,3,True,2041,22,7,7,1615537185,,2,4,24,1.0,,0,1.0
5880496880,3,False,2914,3,7,27,1615466984,21.0,5,10,15,1.0,,0,5.0
5876876193,128,False,2525,3,7,30,1615297098,21.0,9,10,24,2.0,,0,5.0
5873086681,130,False,2327,22,7,98,1615125795,21.0,1,6,14,1.0,,0,3.0
5870706934,130,True,2036,22,7,87,1615039862,21.0,4,12,2,2.0,,0,3.0
5868472247,128,False,2992,22,7,98,1614946586,21.0,3,9,27,,,0,5.0
5868403757,2,False,1645,3,7,102,1614944207,,1,6,6,1.0,,0,3.0
5862371638,4,False,2831,22,7,85,1614604546,21.0,1,19,17,2.0,,0,5.0
5862290780,0,False,2099,22,7,120,1614601803,21.0,4,9,6,1.0,,0,5.0
5830918483,128,True,1675,22,7,85,1613134866,,3,7,5,2.0,,0,3.0
5825449772,3,False,2060,3,0,27,1612879424,,1,12,5,1.0,,0,5.0
5825358977,131,False,2518,22,0,98,1612876494,,5,5,22,1.0,,0,5.0
5825263432,4,False,2849,22,0,120,1612873060,,3,10,8,1.0,,0,4.0
5816089123,0,True,2469,3,7,30,1612353695,,7,8,13,1.0,,0,3.0
5815956175,130,False,3320,3,7,111,1612345819,,3,11,27,1.0,,0,1.0
5814773279,128,True,2364,22,0,106,1612269418,,3,10,2,1.0,,0,2.0
5814327178,129,False,2384,3,7,84,1612239627,,3,3,18,1.0,,0,1.0
5813238713,4,False,2299,22,0,90,1612177844,,6,7,7,1.0,,0,1.0
5813138745,1,True,2485,3,0,106,1612171994,,10,4,10,1.0,,0,1.0
5813088914,2,True,2319,22,7,98,1612168808,,6,3,12,1.0,,0,1.0
5813054429,128,False,2010,22,7,27,1612166484,,5,6,13,1.0,,0,1.0
5811714021,4,False,2027,22,7,64,1612097808,,0,14,7,1.0,,0,5.0
5811599714,130,True,2587,22,7,121,1612094029,,2,10,17,1.0,,0,3.0
5809866234,129,False,2715,22,7,84,1612011505,,2,6,11,1.0,,0,5.0
5809816752,131,True,1186,3,7,37,1612009717,,0,5,0,1.0,,1,5.0
5806682678,128,True,1955,22,7,7,1611836018,,1,11,5,1.0,,0,3.0
5806625959,131,False,2177,3,7,37,1611833493,,3,8,18,1.0,,0,2.0
5802220037,132,False,2447,3,7,84,1611577297,,4,9,22,,,0,5.0
5800643179,130,False,2908,3,7,27,1611488627,,1,10,20,1.0,,0,5.0
5800375544,2,True,1733,22,7,84,1611476493,,2,3,17,1.0,,0,1.0
5800322977,2,False,2142,22,7,121,1611474009,,3,11,10,1.0,,0,1.0
5800283691,131,True,1575,22,7,7,1611472094,,1,11,3,1.0,,0,1.0
5800210782,0,False,3407,22,7,7,1611468297,,5,10,29,,,0,1.0
5800164970,129,False,2329,22,7,26,1611465627,,3,11,24,1.0,,0,1.0
5799615133,131,False,2800,22,7,72,1611427003,,4,10,10,1.0,,0,1.0
5799550814,2,False,2569,22,7,99,1611424079,,5,18,13,1.0,,0,1.0
5799476454,131,True,2688,22,7,85,1611421010,,5,15,13,,,0,1.0
5799398582,3,False,2630,3,7,102,1611418091,,2,15,11,,,0,1.0
5799250555,4,False,3518,3,7,120,1611413046,,1,14,13,,,0,5.0
5746965889,0,False,1617,3,0,71,1608291409,,1,11,8,1.0,,0,2.0
5605135195,129,True,2596,3,7,96,1599549361,,3,9,9,1.0,,0,3.0
5605074299,129,True,3670,3,7,37,1599544809,,1,14,22,2.0,,0,3.0
5598789999,2,True,2477,3,7,79,1599185271,21.0,4,9,13,1.0,,0,2.0
5598767022,4,False,1483,3,0,84,1599183144,,2,5,8,1.0,,1,1.0
5526053630,1,True,2258,3,0,7,1595253074,21.0,5,3,12,1.0,,0,5.0
5525957346,129,True,2200,3,0,93,1595250324,21.0,0,11,1,1.0,,0,3.0
5519592731,131,False,2563,3,0,1,1594995524,,11,2,12,2.0,,0,5.0
5519490306,3,True,2101,3,0,99,1594993090,,10,4,10,1.0,,0,2.0
5513968623,1,False,3177,3,0,78,1594795007,21.0,8,13,25,1.0,,0,4.0
5512708473,130,False,2179,3,0,7,1594733391,21.0,8,3,16,,,0,3.0
5509980994,132,False,2532,3,0,50,1594561526,,2,7,27,,,0,1.0
5508120209,128,False,2150,22,0,99,1594459184,,9,2,13,1.0,,0,1.0
5503191537,131,True,2030,3,0,88,1594132819,21.0,1,13,2,2.0,,0,5.0
5502510216,131,True,1986,3,0,7,1594091206,,5,4,3,1.0,,0,1.0
5501579377,0,True,2980,3,0,7,1594035388,21.0,2,5,15,,,0,1.0
5498866417,128,False,2839,3,0,31,1593872319,21.0,3,16,25,2.0,,0,5.0
5498810751,0,False,1626,3,0,104,1593869717,21.0,2,6,0,2.0,,0,5.0
5498645945,0,True,2140,3,7,78,1593862737,,4,4,11,,,0,1.0
5497242979,131,True,2453,3,7,25,1593781399,,0,8,8,,,0,2.0
5497155603,4,False,2812,3,0,6,1593777503,,7,8,14,,,0,1.0
5496832561,0,False,2766,3,0,99,1593757156,,7,8,7,1.0,,0,1.0
5496789171,132,False,2563,3,7,90,1593753812,,0,4,15,1.0,,0,1.0
5496661449,128,False,1787,3,0,7,1593743241,,1,2,11,1.0,,0,1.0
5495793559,1,True,2002,3,7,87,1593690503,,2,5,20,1.0,,0,1.0
5495598473,0,True,2180,3,0,23,1593678842,,4,4,16,1.0,,0,3.0
5495514104,2,True,2358,3,7,104,1593673111,,8,8,20,1.0,,0,2.0
5495457512,0,False,3367,3,7,60,1593668753,,5,9,20,1.0,,0,1.0
5495265645,131,False,2313,3,7,25,1593651795,,15,4,11,1.0,,0,1.0
5492900323,2,True,2182,3,0,64,1593509608,,7,6,18,2.0,,0,3.0
5492859877,131,True,1601,3,0,83,1593507108,21.0,1,10,7,2.0,,0,5.0
5492807964,130,False,2684,3,7,51,1593503796,,4,13,19,1.0,,0,1.0
5492551781,3,False,3181,3,7,29,1593484209,,2,8,17,,,0,1.0
5491917032,129,True,2588,3,0,29,1593442434,,4,13,18,2.0,,0,5.0
5491848790,0,False,2171,3,0,110,1593439793,,0,5,7,2.0,,0,5.0
5491745699,128,False,3256,3,0,56,1593435759,,7,11,21,2.0,,0,4.0
5491659793,129,False,2846,3,7,7,1593432092,,2,9,18,,,0,1.0
5491612364,128,True,1996,3,7,110,1593429796,,2,8,9,1.0,,0,1.0
5491382323,0,True,2170,3,7,88,1593416206,,2,11,11,1.0,,0,2.0
5490492588,128,False,1855,22,0,7,1593355293,,2,4,5,3.0,,0,5.0
5489841814,0,True,2531,3,7,102,1593320883,,7,4,22,1.0,,0,1.0
5489767801,4,True,2157,3,7,64,1593315387,,1,1,20,1.0,,0,1.0
5489739698,2,False,1703,3,7,85,1593313190,,0,9,4,1.0,,0,1.0
5488921767,132,False,2771,3,7,99,1593262986,,10,7,34,,,0,2.0
5487335606,0,True,3842,3,7,104,1593169915,,9,9,25,,,0,1.0
5487235805,130,False,2244,3,7,28,1593164031,,1,8,12,1.0,,0,1.0
5486175813,0,True,1900,3,0,102,1593093877,,3,3,19,,,0,5.0
5486109762,128,True,2175,3,0,42,1593091194,,5,8,3,,,0,5.0
5485503429,130,False,2327,22,7,102,1593054375,,3,3,12,1.0,,0,5.0
5485461569,130,False,2387,3,7,99,1593051097,,12,4,19,1.0,,0,3.0
5484714370,0,False,2967,3,0,88,1593004236,21.0,1,12,14,,,0,5.0
5484633044,0,False,3201,3,0,110,1593000550,21.0,8,10,26,,,0,2.0
5484501123,2,True,2702,3,7,50,1592992979,,3,12,19,1.0,,0,1.0
5484454697,0,False,2665,3,7,102,1592989946,,4,8,11,1.0,,0,1.0
5484403263,2,False,2899,3,7,112,1592986518,,1,9,6,,,0,1.0
5483473906,2,True,2159,3,0,99,1592919943,,2,2,11,2.0,,0,5.0
5483406765,131,True,2094,3,0,96,1592917077,,4,7,5,,,0,
5482071129,128,False,3415,3,0,31,1592828804,,2,7,20,,,0,1.0
5480776414,131,False,1873,3,7,84,1592744139,,6,0,18,1.0,,0,1.0
5480713129,1,False,2215,3,0,91,1592741513,,1,5,6,,,0,5.0
5480239193,131,False,2284,3,0,102,1592717482,,1,3,17,1.0,,0,1.0
5480194936,129,True,2277,3,0,7,1592714661,,4,8,9,1.0,,0,1.0
5479182597,4,True,2713,3,0,64,1592654983,,1,7,19,2.0,,0,5.0
5478817637,128,False,3386,3,0,50,1592635472,,1,8,21,2.0,,0,5.0
5478785226,128,True,1569,3,0,12,1592633526,,1,3,2,2.0,,0,5.0
5478696455,2,False,1958,3,7,104,1592627738,,2,10,8,1.0,,0,1.0
5477798112,1,False,2453,3,7,99,1592569164,,5,3,8,,,0,1.0
5477645198,130,False,2665,3,7,99,1592560498,,13,3,24,1.0,,0,1.0
5476584172,132,True,2596,22,7,120,1592492420,,3,8,12,,,0,1.0
5476519656,130,True,1913,3,7,98,1592490108,,6,5,4,1.0,,0,1.0
5476459895,132,True,2228,3,0,50,1592485664,21.0,3,13,15,1.0,,0,5.0
5476371313,129,True,3112,3,7,21,1592482110,,6,14,22,,,0,1.0
5476089341,129,True,3723,3,0,7,1592466872,,6,9,21,,,0,1.0
5474735815,128,True,2434,3,0,1,1592372271,,1,6,2,1.0,,0,5.0
5474693227,128,True,2155,22,0,7,1592369375,,3,11,11,1.0,,0,3.0
5474606369,130,False,2401,3,0,102,1592362976,,8,4,26,1.0,,0,2.0
5474555554,128,False,3334,3,0,104,1592358864,,13,9,17,,,0,1.0
5473860803,129,True,2639,3,0,88,1592317555,21.0,6,9,5,2.0,,0,5.0
5473771539,129,False,2536,3,0,96,1592314364,21.0,3,8,11,3.0,,0,5.0
5473061377,128,True,2304,22,0,110,1592273948,,1,7,11,1.0,,0,1.0
5472311360,3,True,3530,3,0,1,1592230618,21.0,4,7,11,2.0,,0,5.0
5472230581,3,False,2350,3,0,107,1592227792,21.0,0,11,13,2.0,,0,5.0
5471889526,129,False,2973,3,0,64,1592212176,21.0,2,10,22,3.0,,0,5.0
5471548717,3,False,2309,22,0,102,1592190008,21.0,5,6,11,2.0,,0,3.0
5468768991,4,True,1914,3,0,7,1592055668,21.0,3,6,10,2.0,,0,5.0
5467004214,132,False,2337,3,7,96,1591967548,,6,2,23,,,0,1.0
5466742362,132,False,1645,22,0,102,1591956111,,3,1,20,1.0,,0,1.0
5466698477,129,True,1888,22,0,98,1591953708,21.0,2,11,1,2.0,,0,4.0
5463757920,4,True,2549,22,0,120,1591791976,,9,6,10,1.0,,0,5.0
5463635187,131,False,3835,3,7,30,1591786678,,7,17,23,,,0,2.0
5463591442,4,True,1741,3,0,111,1591784476,,8,2,10,,,0,1.0
5463444394,4,True,2409,22,0,110,1591776635,,4,5,24,1.0,,0,1.0
5463399435,2,False,2196,22,0,110,1591774052,21.0,4,6,11,1.0,,0,1.0
5463358012,0,False,2139,22,0,110,1591771501,,3,10,5,1.0,,0,1.0
5463319092,1,True,1701,22,0,84,1591768942,,5,6,14,1.0,,0,1.0
5463284912,4,True,1966,22,0,106,1591766593,,9,2,12,1.0,,0,1.0
5463244128,3,False,2408,22,0,72,1591763763,,6,9,12,,,0,1.0
5457169814,2,True,1942,22,0,98,1591454454,21.0,8,4,9,1.0,,0,5.0
5457058407,130,True,2765,3,0,42,1591451177,21.0,6,5,8,3.0,,0,4.0
5442255473,131,True,2103,3,0,114,1590763891,21.0,0,7,3,2.0,,2,5.0
5442164455,129,True,1976,3,0,120,1590761384,21.0,1,9,4,2.0,,0,5.0
5442068846,129,False,2152,22,0,90,1590758750,21.0,1,3,12,2.0,,0,5.0
5441958124,129,False,2824,22,0,91,1590755450,21.0,2,6,29,,,0,4.0
5438313606,3,False,2932,22,7,31,1590584429,21.0,2,16,17,,,0,5.0
5436196496,2,True,2611,22,7,31,1590481874,,11,8,24,1.0,,0,5.0
5436096147,3,True,3695,3,7,86,1590477098,,1,10,19,,,0,5.0
5432434682,131,True,2471,3,7,120,1590306709,,4,13,15,1.0,,0,5.0
5432357797,3,True,2936,3,0,98,1590303308,,4,5,16,,,0,4.0
5431150884,0,True,2793,3,7,50,1590243445,21.0,6,7,26,,,0,5.0
5431053119,2,True,2712,3,0,110,1590240355,21.0,4,11,17,1.0,,0,3.0
5430501534,4,False,2236,3,0,86,1590217103,,3,13,5,1.0,,0,1.0
5430447501,0,True,2289,3,0,86,1590214359,,7,7,20,1.0,,0,1.0
5430384867,131,True,3065,3,0,7,1590210974,,1,12,14,,,0,1.0
5427813108,4,True,2515,3,0,20,1590072666,,1,10,14,1.0,,0,5.0
5414004958,129,True,3834,22,7,88,1589417405,,7,12,24,1.0,,0,2.0
5403040348,128,True,1739,3,0,42,1588906698,,1,11,3,1.0,,0,5.0
5303070039,4,True,2512,3,0,101,1584706105,,11,7,10,1.0,,0,1.0
5302834433,129,True,2051,3,0,85,1584696380,,2,9,11,1.0,,0,3.0
5300870955,4,True,1679,3,7,86,1584603867,,4,1,13,1.0,,0,1.0
5299466721,0,True,2912,3,7,98,1584535533,,5,5,19,,,0,3.0
5299371289,0,False,2270,3,7,99,1584532700,,9,6,2,2.0,,0,2.0
5297236986,131,False,3620,3,7,31,1584433803,,3,11,25,1.0,,0,2.0
5291913042,128,False,1849,3,7,31,1584191008,,2,6,30,2.0,,0,
5289570714,1,True,1550,3,7,31,1584087389,,4,1,16,1.0,,0,
5289218916,0,True,1645,3,7,84,1584064500,,4,1,10,1.0,,0,
5288508256,132,True,1942,3,0,10,1584024048,,1,4,4,1.0,,0,
5288377491,3,True,3125,3,7,87,1584019996,,3,5,16,,,0,
5288306971,0,True,822,3,7,121,1584017819,,0,2,4,1.0,,0,
5286400293,0,True,2192,3,7,27,1583919602,,0,7,23,1.0,,0,
5286337961,130,True,2540,3,7,88,1583916387,,4,6,22,2.0,,0,
5286241585,3,False,3162,3,7,57,1583911255,,0,9,14,1.0,,0,
5282902234,128,True,2433,3,0,53,1583739973,,2,11,13,1.0,,0,
5282854212,130,False,1688,22,7,31,1583737587,,6,4,16,1.0,,0,
5281497525,128,False,1986,3,7,88,1583669425,,2,7,9,,,0,
5281377622,3,True,1483,3,7,104,1583665716,,8,1,11,1.0,,0,
5281196947,128,True,1906,3,0,102,1583659170,,1,9,6,1.0,,0,
5271126095,130,False,3135,3,0,27,1583152588,,5,9,28,,,0,
5269391377,0,True,1387,3,7,84,1583065704,,5,1,8,1.0,,0,
5267535944,131,True,2521,3,0,104,1582985061,,10,7,6,2.0,,0,
5267406164,3,False,2291,2,9,64,1582981447,,0,10,3,3.0,,0,
5267280489,131,False,2676,2,9,31,1582977784,,4,8,23,2.0,,0,
5265542063,0,True,2417,3,7,31,1582893028,,10,10,24,1.0,,0,
5265444035,3,False,2365,3,7,120,1582889611,,1,13,10,1.0,,0,
5263967322,2,True,1756,3,0,121,1582807494,,1,2,20,1.0,,0,
5262387569,0,True,2677,3,7,37,1582721098,,5,2,20,1.0,,0,
5262279096,128,False,2153,3,7,84,1582717442,,0,5,15,1.0,,0,
5261026790,130,True,2107,3,7,31,1582642254,,1,10,16,,,0,
5260937274,2,False,2091,3,7,5,1582639378,,3,11,6,1.0,,0,
5260804659,2,False,3621,3,7,84,1582635310,,5,11,14,2.0,,0,
5260708956,0,False,2235,3,7,31,1582632103,,0,8,16,1.0,,0,
5260618349,130,False,2605,3,7,37,1582628725,,4,6,14,1.0,,0,
5260475394,0,False,2276,3,7,96,1582622088,,5,9,11,1.0,,0,
5259023662,1,True,2617,3,0,88,1582546622,,5,10,21,,,0,
5255649544,131,True,3661,3,0,67,1582383515,,10,13,25,2.0,,0,
5252222178,3,False,2837,3,0,28,1582212680,,4,10,11,3.0,,0,
5252145999,131,True,1901,3,0,97,1582209894,,0,7,2,2.0,,0,
